drug_id,drug_name,drug_common,indication_id,indication,category,weight_type,step_idx,step_name,route,preparation,concentration,concentration_unit,dose_text,weight_min,weight,min,max,dilution_volume,debit,administration,concentration_note,particularity,reference_snippet
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,0,Less than 1 month,IV over 3-5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",10,mg/mL,,2,0,0,15,0,0,"Caution: • Before the administration of the 2nd dose, validate the dose and dosage interval according to gestational age and postnatal age with a specialist in pediatrics or neonatology. • Usual dose for infants (< 1 month): 3 mg/Kg/dose IV q12-18h (0-7 days: q18h, 8-28 days: q12h), excluding patients < 40 weeks (See Neonatal environnement) and patients with reduced renal function.  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",Different concentrations available,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30 mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,1,1-3 months,IV over 3-5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",10,mg/mL,,3,0,0,0,0,0,"Caution:  • Usual dose for 1-3 month: 2.5 mg/Kg/dose IV q8-12h, excluding patients < 40 weeks (See Neonatal environnement) and patients with reduced renal function.  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",Different concentrations available,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,347,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,1934,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,2,0,0,350,25,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration)  • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,1934,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,2,0,0,350,25,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration)  • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,1934,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,10,0,0,350,50,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration)  • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
138,Gentamicin,Garamycin®,1934,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,10,0,0,350,50,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration)  • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
139,Glucagon,Glucagen® or Baqsimi®,350,Mild beta-blocker toxicity,Uncategorized,1,0,,,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9% after reconstitution",1,mg/mL,,2,0,0,5,0,0,The efficacy of a glucagon infusion is not supported by evidence. Contact your local poison center.  Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of included diluent or D5W 2) Concentration after reconstitution = 1 mg/mL 3) Draw the required dose,,"Keep refrigerated. Stability in NaCl 0.9% is controversial; if a drip is indicated by your local poison center, prepare in D5W.","- Howland MA: Glucagon. In: Hoffman RS, Howland MA, Lewin NA, et al (eds): Goldfrank's toxicologic emergencies. 10th ed. New York: McGraw-Hill Medical; 2015. pp870-873"
139,Glucagon,Glucagen® or Baqsimi®,1482,Hypoglycemia,Uncategorized,1,0,IM or subcutaneous,Administer IM or subcutaneous,,1,mg/mL,,2,0.5,0,0,0,0,"• Administer only in severe hypoglycemia and if IV dextrose is not available or in absence of IV access. Consider IO access to administer dextrose depending on the clinical situation, as glucagon takes at least 10-15 min to act. • Can be given IV, but if the IV route is available, dextrose should be given instead. • Hypoglycemia in pediatrics is usually ketogenic with lowered hepatic glucose stores; glucagon will be of little effectiveness in this clinical context.  • Effective in the treatment of insulin-dependent hypoglycemia.",,"• A 2nd dose can be repeated after 15 minutes PRN. • May cause nausea and vomiting, especially with repeated doses","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,1482,Hypoglycemia,Uncategorized,1,0,IM or subcutaneous,Administer IM or subcutaneous,,1,mg/mL,,25,1,0,0,0,0,"• Administer only in severe hypoglycemia and if IV dextrose is not available or in absence of IV access. Consider IO access to administer dextrose depending on the clinical situation, as glucagon takes at least 10-15 min to act. • Can be given IV, but if the IV route is available, dextrose should be given instead. • Hypoglycemia in pediatrics is usually ketogenic with lowered hepatic glucose stores; glucagon will be of little effectiveness in this clinical context.  • Effective in the treatment of insulin-dependent hypoglycemia.",,"• A 2nd dose can be repeated after 15 minutes PRN. • May cause nausea and vomiting, especially with repeated doses","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,1482,Hypoglycemia,Uncategorized,1,1,Intranasal (Baqsimi®),Administer Intranasal with the ready-to-use device,No inhalation required,0,mg,3 mg (1 administration),0,0,0,0,0,0,"• Administer only in severe hypoglycemia and if IV dextrose is not available or in absence of IV access. Consider IO access to administer dextrose depending on the clinical situation, as glucagon takes at least 10-15 min to act. • Hypoglycemia in pediatrics is usually ketogenic with lowered hepatic glucose stores; glucagon will be of little effectiveness in this clinical context. • Effective in the treatment of insulin-dependent hypoglycemia.   Material : - Glucagon Intranasal device (Baqsimi®)  1) Nasal toilet before administration as needed 2) Do not press the plunger or test the device before administration. 3) Administer the dose by inserting the stem into one nostril and fully depressing the plunger until the green line is no longer visible. The dose does not need to be inhaled.",,"• A 2nd dose can be repeated after 15 minutes PRN. • May cause nausea and vomiting, especially with repeated doses","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.      - Giudice M,"
139,Glucagon,Glucagen® or Baqsimi®,1482,Hypoglycemia,Uncategorized,1,2,IM or subcutaneous,Administer IM or subcutaneous,,1,mg/mL,,0,0,0,0.5,0,0,"• Administer only in severe hypoglycemia and if IV dextrose is not available or in absence of IV access. Consider IO access to administer dextrose depending on the clinical situation, as glucagon takes at least 10-15 min to act. • Can be given IV, but if the IV route is available, dextrose should be given instead. • Hypoglycemia in pediatrics is usually ketogenic with lowered hepatic glucose stores; glucagon will be of little effectiveness in this clinical context.  • Effective in the treatment of insulin-dependent hypoglycemia.",,"• A 2nd dose can be repeated after 15 minutes PRN. • May cause nausea and vomiting, especially with repeated doses","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,2927,Anaphylaxis in patient using beta-blocker,Uncategorized,1,0,Bolus,IV over 5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",1,mg/mL,,0,0,0,1000,0,0,"Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of sterile water 2) Concentration after reconstitution = 1 mg/mL  • More rapid administration may induce vomiting. • Due to the short half-life of glucagon (approximately 6.6 minutes), an infusion is often necessary following the bolus.",,"• Should only be used for epinephrine refractory anaphylaxis in patients on beta-blockers. • The use of glucagon as a bolus or continuous infusion is recommended by national anaphylaxis experts of different countries, although the literature is limited on this subject.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,2927,Anaphylaxis in patient using beta-blocker,Uncategorized,1,0,Bolus,IV over 5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",1,mg/mL,,0,0,0,1000,0,0,"Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of sterile water 2) Concentration after reconstitution = 1 mg/mL  • More rapid administration may induce vomiting. • Due to the short half-life of glucagon (approximately 6.6 minutes), an infusion is often necessary following the bolus.",,"• Should only be used for epinephrine refractory anaphylaxis in patients on beta-blockers. • The use of glucagon as a bolus or continuous infusion is recommended by national anaphylaxis experts of different countries, although the literature is limited on this subject.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,2927,Anaphylaxis in patient using beta-blocker,Uncategorized,1,1,Infusion (Pump),,,1,mg/mL,,0,5,0,0,50,0,Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of sterile water 2) Concentration after reconstitution = 1 mg/mL  • Start the infusion at 5 mcg/min; titrate according to hemodynamic response. • Do NOT remove volume during preparation • Rinse the tubing with the infusion before administration • Stability in NaCl 0.9% is controversial.,,"• Y-site compatible with D5W. Lack of compatibility data with NaCl 0.9%, epinephrine and other medications; ideally administer via another route. • In poisoning, doses up to 2.5 mcg/Kg/min (0.15 mg/Kg/h) or 166.6 mcg/min (10 mg/h) have been used. • Should only be used for epinephrine refractory anaphylaxis in patients on beta-blockers. • The use of glucagon as a bolus or continuous infusion is recommended by national anaphylaxis experts of different countries, although the literature is limited on this subject.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,2927,Anaphylaxis in patient using beta-blocker,Uncategorized,1,1,Infusion (Pump),,,1,mg/mL,,0,5,0,0,50,0,Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of sterile water 2) Concentration after reconstitution = 1 mg/mL  • Start the infusion at 5 mcg/min; titrate according to hemodynamic response. • Do NOT remove volume during preparation • Rinse the tubing with the infusion before administration • Stability in NaCl 0.9% is controversial.,,"• Y-site compatible with D5W. Lack of compatibility data with NaCl 0.9%, epinephrine and other medications; ideally administer via another route. • In poisoning, doses up to 2.5 mcg/Kg/min (0.15 mg/Kg/h) or 166.6 mcg/min (10 mg/h) have been used. • Should only be used for epinephrine refractory anaphylaxis in patients on beta-blockers. • The use of glucagon as a bolus or continuous infusion is recommended by national anaphylaxis experts of different countries, although the literature is limited on this subject.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
139,Glucagon,Glucagen® or Baqsimi®,2927,Anaphylaxis in patient using beta-blocker,Uncategorized,1,2,Infusion (Syringe pump),,,1,mg/mL,,0,0.1,0,0,50,0,Reconstitution : Presentation: Vial of Glucagon 1 mg 1) Add 1 mL of sterile water 2) Concentration after reconstitution = 1 mg/mL  • Start the infusion at 5 mcg/min; titrate according to hemodynamic response. • Rinse the tubing with the infusion before administration • Stability in NaCl 0.9% is controversial.,,"• Y-site compatible with D5W. Lack of compatibility data with NaCl 0.9%, epinephrine and other medications; ideally administer via another route. • In poisoning, doses up to 2.5 mcg/Kg/min (0.15 mg/Kg/h) or 166.6 mcg/min (10 mg/h) have been used. • Should only be used for epinephrine refractory anaphylaxis in patients on beta-blockers. • The use of glucagon as a bolus or continuous infusion is recommended by national anaphylaxis experts of different countries, although the literature is limited on this subject.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 28 edn: Lexi-Comp, Inc.; 2021.       - Giudice M"
